longitude,latitude,objectid,inckey,coldetkey,reportno,status,addrtype,intkey,location,exceptrsncode,exceptrsndesc,severitycode,severitydesc,collisiontype,personcount,pedcount,pedcylcount,vehcount,injuries,fatalities,incdate,incdttm,junctiontype,sdot_colcode,sdot_coldesc,inattentionind,underinfl,weather,roadcond,lightcond,pedrownotgrnt,sdotcolnum,speeding,st_colcode,st_coldesc,seglanekey,crosswalkkey,hitparkedcar,seriousinjuries
-122.313693011835,47.6141146550458,205003,306057,307337,3814402,Matched,Intersection,29752.0,E MADISON ST AND E PIKE ST, ,,2,Injury Collision,Left Turn,5,0,0,2,4,0,2018-10-24 00:00:00+00,10/24/2018 9:15:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.339357006875,47.6097805702105,205004,305909,307189,3811453,Matched,Block,,2ND AVE BETWEEN PIKE ST AND PINE ST, ,,2,Injury Collision,Cycles,2,0,1,1,1,0,2018-10-18 00:00:00+00,10/18/2018 6:04:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dusk,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,False,0
-122.316780466471,47.6062030452542,205005,306055,307335,3812129,Matched,Intersection,29809.0,12TH AVE AND E JEFFERSON ST, ,,2,Injury Collision,Left Turn,3,0,0,2,1,0,2018-10-23 00:00:00+00,10/23/2018 4:41:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.305520247829,47.6939309255863,205006,305908,307188,3810481,Matched,Intersection,37751.0,LAKE CITY WAY NE AND NE 90TH ST, ,,1,Property Damage Only Collision,Angles,3,0,0,3,0,0,2018-10-18 00:00:00+00,10/18/2018 9:15:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.338075934151,47.6039241936892,205008,306265,307545,3811384,Matched,Intersection,29624.0,ALASKAN E RDWY WAY AND MADISON ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-11-03 00:00:00+00,11/3/2018 11:16:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.321844115887,47.6613262752523,205009,305907,307187,3810480,Matched,Block,,NE 45TH ST BETWEEN 5TH AVE NE AND 7TH AVE NE, ,,2,Injury Collision,Sideswipe,3,0,0,2,1,0,2018-10-18 00:00:00+00,10/18/2018 8:32:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,False,0
-122.391499596689,47.6686616485474,205010,305754,307034,E850549,Matched,Block,,NW MARKET ST BETWEEN 26TH AVE NW AND 28TH AVE NW, ,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,2018-10-13 00:00:00+00,10/13/2018 9:21:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,12.0,From same direction - both going straight - one stopped - sideswipe,0,0,False,0
-122.331929367589,47.6050167415146,205011,305753,307033,3811440,Matched,Block,,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-10-02 00:00:00+00,10/2/2018 6:13:00 PM,Mid-Block (not related to intersection),0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,False,Clear or Partly Cloudy,Dry,Unknown,,,,32.0,One parked--one moving,0,0,False,0
-122.313366617192,47.5768683904682,205013,306263,307543,3811126,Matched,Intersection,31313.0,15TH AVE S AND S STEVENS ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-11-02 00:00:00+00,11/2/2018 10:25:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Wet,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.330761051664,47.6613720837565,205014,305752,307032,3810430,Matched,Block,,N 45TH ST BETWEEN CORLISS AVE N AND SUNNYSIDE AVE N, ,,1,Property Damage Only Collision,Rear Ended,4,0,0,3,0,0,2018-10-09 00:00:00+00,10/9/2018 9:00:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.30286593117,47.6975490789809,205015,305751,307031,3791191,Matched,Block,,NE 95TH ST BETWEEN 23RD AVE NE AND 25TH AVE NE, ,,2,Injury Collision,Rear Ended,5,0,0,3,1,0,2018-10-09 00:00:00+00,10/9/2018 7:37:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Raining,Wet,Daylight,,,True,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.283465617383,47.5388830399536,205017,305750,307030,E850525,Matched,Block,,S MYRTLE ST BETWEEN 38TH AVE S AND M L KING JR WR WAY S, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-10-17 00:00:00+00,10/17/2018 7:44:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.329645382506,47.602519938121,205018,306053,307333,3811476,Matched,Intersection,30484.0,4TH AVE AND JEFFERSON ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-10-24 00:00:00+00,10/24/2018 4:13:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,True,False,Overcast,Dry,Daylight,,,,1.0,Vehicle turning right hits pedestrian,0,521843,False,0
-122.350787256321,47.618247827743,205019,306266,307546,3811746,Matched,Intersection,29658.0,3RD AVE AND BROAD ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-11-04 00:00:00+00,11/4/2018 6:08:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.332776510833,47.6076217230865,205020,305749,307029,3756036,Matched,Block,,5TH AVE BETWEEN SPRING ST AND SENECA ST, ,,2,Injury Collision,Sideswipe,4,0,1,1,1,0,2018-10-11 00:00:00+00,10/11/2018 5:14:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,12.0,From same direction - both going straight - one stopped - sideswipe,0,0,False,0
-122.378110272806,47.5774308014611,205021,306261,307541,3751238,Matched,Intersection,31093.0,37TH AVE SW AND SW STEVENS ST, ,,2,Injury Collision,Angles,2,0,0,2,2,0,2018-11-04 00:00:00+00,11/4/2018 6:58:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.387256202063,47.5411093199667,205022,305748,307028,3746053,Matched,Block,,CALIFORNIA AVE SW BETWEEN SW MILLS ST AND SW FRONTENAC ST,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,2018-10-04 00:00:00+00,10/4/2018 11:30:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Unknown,Unknown,Dark - Street Lights Off,,,,12.0,From same direction - both going straight - one stopped - sideswipe,0,0,False,0
-122.280205181613,47.5536568878925,205023,306616,307896,E855988,Matched,Block,,RAINIER AVE S BETWEEN 42ND AVE S AND S BRANDON ST, ,,2,Injury Collision,Sideswipe,2,0,0,2,1,0,2018-09-24 00:00:00+00,9/24/2018 3:20:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,12.0,From same direction - both going straight - one stopped - sideswipe,0,0,False,0
-122.317225404467,47.5987646925631,205024,306615,307895,E855883,Matched,Block,,12TH AVE S BETWEEN S JACKSON ST AND S KING ST, ,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,2018-10-10 00:00:00+00,10/10/2018 11:20:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,23.0,From same direction - all others,0,0,False,0
-122.297539091224,47.6100129747997,205025,306909,308189,3814484,Matched,Intersection,30047.0,27TH AVE AND E MARION ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-11-08 00:00:00+00,11/8/2018 6:18:00 PM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.332163515123,47.5453890369613,205026,306614,307894,E855882,Matched,Block,,EAST MARGINAL WAY S BETWEEN S FRONT ST AND S MICHIGAN ST, ,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,2018-10-05 00:00:00+00,10/5/2018 11:06:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Wet,Daylight,,,,23.0,From same direction - all others,0,0,False,0
-122.338314342455,47.6143914036311,205027,306764,308044,3811389,Matched,Intersection,29543.0,6TH AVE AND VIRGINIA ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-11-10 00:00:00+00,11/10/2018 1:15:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Overcast,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.330465293912,47.5443864916212,205631,307604,308884,E846168,Matched,Block,,EAST MARGINAL WAY S BETWEEN S MICHIGAN ST AND 4TH AVE S, ,,2,Injury Collision,Other,1,0,0,1,1,0,2018-10-05 00:00:00+00,10/5/2018 11:04:00 AM,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,,False,Raining,Wet,Daylight,,,True,50.0,Fixed object,0,0,False,0
-122.339751271275,47.6232140654373,205028,306613,307893,E855881,Matched,Intersection,28773.0,9TH AVE N AND REPUBLICAN ST, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-10-02 00:00:00+00,10/2/2018 1:10:00 PM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,False,0
-122.376195353146,47.633499049858,205029,306761,308041,3811226,Matched,Intersection,27963.0,15TH AVE W AND MAGNOLIA BR, ,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,2018-11-11 00:00:00+00,11/11/2018 8:33:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.320084736177,47.6062105856838,205030,306919,308199,E860205,Matched,Block,,E JEFFERSON ST BETWEEN BROADWAY AND 10TH AVE, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-11-09 00:00:00+00,11/9/2018 10:37:00 AM,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Raining,Wet,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.262181843477,47.5201904609781,205031,306612,307892,E855661,Matched,Block,,RAINIER AVE S BETWEEN SEWARD PARK AVE S AND 57TH AVE S, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-10-31 00:00:00+00,10/31/2018 6:08:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Overcast,Dry,Dark - Street Lights On,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.340452139106,47.6109639487705,205032,306767,308047,3811866,Matched,Intersection,29581.0,2ND AVE AND STEWART ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-11-09 00:00:00+00,11/9/2018 6:28:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Overcast,Dry,Dark - Street Lights On,True,,,2.0,Vehicle turning left hits pedestrian,0,521000,False,0
-122.301354772356,47.7084256934797,205034,306443,307723,E855027,Matched,Intersection,36665.0,LAKE CITY WAY NE AND NE 110TH ST, ,,2,Injury Collision,Left Turn,2,0,0,2,1,0,2018-10-29 00:00:00+00,10/29/2018 10:44:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.330264793185,47.6017161563463,205035,306762,308042,3811228,Matched,Intersection,30487.0,3RD AVE AND YESLER WAY, ,,2,Injury Collision,Pedestrian,3,2,0,1,2,0,2018-11-12 00:00:00+00,11/12/2018 10:42:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,True,,,2.0,Vehicle turning left hits pedestrian,0,521553,False,0
-122.35111693127,47.7021714961476,205036,306442,307722,E855025,Matched,Intersection,37403.0,EVANSTON AVE N AND N 101ST ST, ,,2,Injury Collision,Angles,3,0,0,2,2,0,2018-10-22 00:00:00+00,10/22/2018 4:22:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Fog/Smog/Smoke,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.312650653169,47.7266481258978,205037,306760,308040,3809830,Matched,Intersection,35866.0,15TH AVE NE AND NE 135TH ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-11-12 00:00:00+00,11/12/2018 6:30:00 AM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,True,,,2.0,Vehicle turning left hits pedestrian,0,631282,False,0
-122.315902089745,47.7085486492534,205038,306441,307721,E855024,Matched,Intersection,36502.0,11TH AVE NE AND NE NORTHGATE WAY, ,,2,Injury Collision,Left Turn,6,0,0,3,1,0,2018-10-25 00:00:00+00,10/25/2018 3:23:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.3387015086,47.6107429511727,205039,306765,308045,3811401,Matched,Intersection,29580.0,3RD AVE AND PINE ST, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-11-10 00:00:00+00,11/10/2018 1:52:00 PM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,True,Clear or Partly Cloudy,Dry,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.290650199808,47.7119594158179,205041,306440,307720,E855023,Matched,Intersection,36830.0,35TH AVE NE AND NE 115TH ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-10-28 00:00:00+00,10/28/2018 10:57:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Wet,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.315279688631,47.68308626417,205043,306438,307718,E855021,Matched,Intersection,24429.0,12TH AVE NE AND NE 75TH ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-10-23 00:00:00+00,10/23/2018 7:02:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,False,Raining,Wet,Dark - Street Lights On,True,,,1.0,Vehicle turning right hits pedestrian,0,521080,False,0
-122.376380784335,47.6759622664369,205044,306759,308039,3809826,Matched,Intersection,23954.0,15TH AVE NW AND NW 65TH ST, ,,2,Injury Collision,Angles,3,0,0,2,2,0,2018-11-12 00:00:00+00,11/12/2018 12:45:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.295462717586,47.5933257186877,205045,306908,308188,3814409,Matched,Intersection,30662.0,29TH AVE S AND S NORMAN ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-11-14 00:00:00+00,11/14/2018 10:30:00 AM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Wet,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.316334518282,47.6649276733785,205046,306437,307717,E855020,Matched,Intersection,25790.0,11TH AVE NE AND NE 50TH ST, ,,1,Property Damage Only Collision,Angles,3,0,0,3,0,0,2018-10-27 00:00:00+00,10/27/2018 5:11:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Dark - Street Lights On,,,,10.0,Entering at angle,0,0,False,0
-122.320702903796,47.664957731244,205049,306432,307712,E855017,Matched,Intersection,25786.0,7TH AVE NE AND NE 50TH ST, ,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,2018-10-25 00:00:00+00,10/25/2018 11:08:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.297030455403,47.7210970420477,205050,306618,307898,E844904,Matched,Block,,NE 127TH ST BETWEEN 28TH AVE NE AND 30TH AVE NE, ,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,2018-09-30 00:00:00+00,9/30/2018 7:01:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Dawn,,,,32.0,One parked--one moving,0,0,True,0
-122.361852246868,47.628732837655,205052,306278,307558,E854835,Matched,Block,,W PROSPECT ST BETWEEN 3RD AVE W AND 5TH AVE W, ,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,2018-10-27 00:00:00+00,10/27/2018 2:30:00 PM,Mid-Block (not related to intersection),13,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE AT ANGLE",,False,Raining,Wet,Unknown,,,,32.0,One parked--one moving,0,0,True,0
-122.344569406325,47.6628793468945,205053,306766,308046,3811611,Matched,Intersection,25675.0,GREEN LAKE WAY N AND WOODLAND PARK AVE N, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-11-10 00:00:00+00,11/10/2018 11:49:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Unknown,Unknown,Unknown,,,,10.0,Entering at angle,0,0,False,0
-122.344393762192,47.6535860601881,205054,306617,307897,E855604,Matched,Block,,BRIDGE WAY N BETWEEN WOODLAND PK S AVE N AND WOODLAND PK N AVE N, ,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,2018-10-31 00:00:00+00,10/31/2018 2:28:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,20.0,One car leaving parked position,0,0,False,0
-122.376123392788,47.6636643524013,205055,307246,308526,E861131,Matched,Intersection,25468.0,15TH NB AVE NW AND NW LEARY WAY, ,,1,Property Damage Only Collision,Left Turn,3,0,0,2,0,0,2018-11-09 00:00:00+00,11/9/2018 1:25:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Wet,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.32092404908,47.6520247275419,205057,307442,308722,E863228,Matched,Block,,UNIVERSITY BR BETWEEN FUHRMAN AVE E AND POINT A, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-11-13 00:00:00+00,11/13/2018 4:41:00 PM,Mid-Block (but intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Unknown,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,False,0
-122.363392410796,47.7010549646977,205058,307244,308524,E861154,Matched,Intersection,37126.0,6TH AVE NW AND HOLMAN RD NW, ,,2,Injury Collision,Left Turn,3,0,0,2,3,0,2018-11-15 00:00:00+00,11/15/2018 12:15:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.324749252122,47.6055546978817,205059,307426,308706,E864059,Matched,Intersection,29959.0,9TH AVE AND JAMES ST, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-11-19 00:00:00+00,11/19/2018 7:39:00 AM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,False,0
-122.300472461275,47.7104199335462,205060,307243,308523,E861243,Matched,Intersection,36659.0,LAKE CITY WAY NE AND NE NORTHGATE WAY, ,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,2018-11-15 00:00:00+00,11/15/2018 7:41:00 AM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Wet,Daylight,,,,83.0,Same direction -- both turning left -- both moving -- rear end,0,0,False,0
-122.338677430777,47.5565913688173,205061,307252,308532,E861318,Matched,Block,,EAST MARGINAL WAY S BETWEEN S HUDSON ST AND S DAWSON ST, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-11-15 00:00:00+00,11/15/2018 5:37:00 AM,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,,False,Overcast,Wet,Dark - Street Lights On,,,,50.0,Fixed object,0,0,False,0
